index,Stock,Category,Size,Color
3041,6.0,KURTA,S,Sky Blue
3042,3.0,KURTA,XL,Sky Blue
3043,2.0,KURTA,XXL,Sky Blue
3044,10.0,DRESS,L,Beige
3045,10.0,DRESS,M,Beige
3046,4.0,DRESS,S,Beige
3047,12.0,DRESS,XL,Beige
3048,3.0,DRESS,XXL,Beige
3049,1.0,SET,L,Turquoise Green
3050,2.0,SET,M,Turquoise Green
3051,1.0,SET,S,Turquoise Green
3052,0.0,SET,XL,Turquoise Green
3053,0.0,SET,XXL,Turquoise Green
3054,4.0,DRESS,L,Teal
3055,6.0,DRESS,M,Teal
3056,1.0,DRESS,S,Teal
3057,5.0,DRESS,XL,Teal
3058,1.0,DRESS,XXL,Teal
3059,10.0,DRESS,L,White
3060,6.0,DRESS,M,White
3061,3.0,DRESS,S,White
3062,12.0,DRESS,XL,White
3063,6.0,DRESS,XXL,White
3064,4.0,KURTA,L,Black
3065,2.0,KURTA,M,Black
3066,4.0,KURTA,S,Black
3067,2.0,KURTA,XL,Black
3068,0.0,KURTA,XXL,Black
3069,17.0,SET,L,Rust
3070,19.0,SET,M,Rust
3071,16.0,SET,S,Rust
3072,22.0,SET,XL,Rust
3073,19.0,SET,XXL,Rust
3074,37.0,SET,L,TEAL BLUE 
3075,36.0,SET,M,TEAL BLUE 
3076,27.0,SET,S,TEAL BLUE 
3077,37.0,SET,XL,TEAL BLUE 
3078,28.0,SET,XXL,TEAL BLUE 
3079,26.0,SET,L,Maroon
3080,24.0,SET,M,Maroon
3081,10.0,SET,S,Maroon
3082,26.0,SET,XL,Maroon
3083,17.0,SET,XXL,Maroon
3084,30.0,KURTA SET,L,Turquoise
3085,30.0,KURTA SET,M,Turquoise
3086,26.0,KURTA SET,S,Turquoise
3087,34.0,KURTA SET,XL,Turquoise
3088,26.0,KURTA SET,XXL,Turquoise
3089,26.0,SET,L,Pink
3090,30.0,SET,M,Pink
3091,19.0,SET,S,Pink
3092,31.0,SET,XL,Pink
3093,20.0,SET,XXL,Pink
3094,16.0,SET,L,Grey
3095,15.0,SET,M,Grey
3096,4.0,SET,S,Grey
3097,15.0,SET,XL,Grey
3098,6.0,SET,XXL,Grey
3099,7.0,SET,L,BURGUNDY
3100,9.0,SET,M,BURGUNDY
3101,3.0,SET,S,BURGUNDY
3102,11.0,SET,XL,BURGUNDY
3103,3.0,SET,XXL,BURGUNDY
3104,8.0,SET,L,Green
3105,6.0,SET,M,Green
3106,0.0,SET,S,Green
3107,9.0,SET,XL,Green
3108,0.0,SET,XXL,Green
3109,9.0,SET,L,Teal
3110,11.0,SET,M,Teal
3111,5.0,SET,S,Teal
3112,11.0,SET,XL,Teal
3113,2.0,SET,XXL,Teal
3114,0.0,DRESS,L,Brown
3115,0.0,DRESS,M,Brown
3116,0.0,DRESS,S,Brown
3117,3.0,DRESS,XL,Brown
3118,0.0,DRESS,XXL,Brown
3119,0.0,DRESS,L,MINT GREEN
3120,3.0,DRESS,M,MINT GREEN
3121,0.0,DRESS,S,MINT GREEN
3122,4.0,DRESS,XL,MINT GREEN
3123,3.0,DRESS,XXL,MINT GREEN
3124,2.0,TOP,L,Yellow
3125,3.0,TOP,M,Yellow
3126,2.0,TOP,S,Yellow
3127,2.0,TOP,XL,Yellow
3128,2.0,TOP,XXL,Yellow
3129,12.0,KURTA,L,Teal
3130,12.0,KURTA,M,Teal
3131,6.0,KURTA,S,Teal
3132,10.0,KURTA,XL,Teal
3133,5.0,KURTA,XXL,Teal
3134,11.0,TOP,L,Black
3135,12.0,TOP,M,Black
3136,6.0,TOP,S,Black
3137,12.0,TOP,XL,Black
3138,8.0,TOP,XXL,Black
3139,5.0,DRESS,L,White
3140,4.0,DRESS,M,White
3141,1.0,DRESS,S,White
3142,9.0,DRESS,XL,White
3143,3.0,DRESS,XXL,White
3144,2.0,SET,L,OFF WHITE
3145,2.0,SET,M,OFF WHITE
3146,0.0,SET,S,OFF WHITE
3147,1.0,SET,XL,OFF WHITE
3148,2.0,SET,XXL,OFF WHITE
3149,10.0,SET,L,Green
3150,7.0,SET,M,Green
3151,5.0,SET,S,Green
3152,12.0,SET,XL,Green
3153,10.0,SET,XXL,Green
3154,3.0,TOP,L,White
3155,3.0,TOP,M,White
3156,3.0,TOP,S,White
3157,0.0,TOP,XL,White
3158,5.0,TOP,XXL,White
3159,5.0,KURTA,L,Mustard
3160,3.0,KURTA,M,Mustard
3161,2.0,KURTA,S,Mustard
3162,8.0,KURTA,XL,Mustard
3163,3.0,KURTA,XXL,Mustard
3164,8.0,DRESS,L,Cream
3165,3.0,DRESS,M,Cream
3166,0.0,DRESS,S,Cream
3167,7.0,DRESS,XL,Cream
3168,3.0,DRESS,XXL,Cream
3169,6.0,SET,L,Green
3170,3.0,SET,M,Green
3171,9.0,SET,S,Green
3172,6.0,SET,XL,Green
3173,7.0,SET,XXL,Green
3174,6.0,TOP,L,Brown
3175,4.0,TOP,M,Brown
3176,3.0,TOP,S,Brown
3177,3.0,TOP,XL,Brown
3178,4.0,TOP,XXL,Brown
3179,13.0,KURTA,L,Red
3180,13.0,KURTA,M,Red
3181,13.0,KURTA,S,Red
3182,15.0,KURTA,XL,Red
3183,15.0,KURTA,XXL,Red
3184,10.0,SET,L,Green
3185,8.0,SET,M,Green
3186,6.0,SET,S,Green
3187,10.0,SET,XL,Green
3188,6.0,SET,XXL,Green
3189,3.0,SET,L,White
3190,5.0,SET,M,White
3191,1.0,SET,S,White
3192,6.0,SET,XL,White
3193,4.0,SET,XXL,White
3194,1.0,SET,L,Red
3195,5.0,SET,M,Red
3196,1.0,SET,S,Red
3197,4.0,SET,XL,Red
3198,3.0,SET,XXL,Red
3199,0.0,KURTA SET,L,AQUA GREEN
3200,1.0,KURTA SET,M,AQUA GREEN
3201,2.0,KURTA SET,S,AQUA GREEN
3202,0.0,KURTA SET,XL,AQUA GREEN
3203,2.0,KURTA SET,XXL,AQUA GREEN
3204,9.0,TOP,L,White
3205,7.0,TOP,M,White
3206,8.0,TOP,S,White
3207,6.0,TOP,XL,White
3208,13.0,TOP,XXL,White
3209,3.0,TOP,L,Sky Blue
3210,4.0,TOP,M,Sky Blue
3211,4.0,TOP,S,Sky Blue
3212,5.0,TOP,XL,Sky Blue
3213,5.0,TOP,XXL,Sky Blue
3214,1.0,TOP,L,LIGHT YELLOW
3215,1.0,TOP,M,LIGHT YELLOW
3216,0.0,TOP,S,LIGHT YELLOW
3217,2.0,TOP,XL,LIGHT YELLOW
3218,2.0,TOP,XXL,LIGHT YELLOW
3219,4.0,TOP,L,Green
3220,3.0,TOP,M,Green
3221,7.0,TOP,S,Green
3222,5.0,TOP,XL,Green
3223,8.0,TOP,XXL,Green
3224,0.0,DRESS,L,White
3225,0.0,DRESS,M,White
3226,0.0,DRESS,S,White
3227,0.0,DRESS,XL,White
3228,0.0,DRESS,XXL,White
3229,0.0,DRESS,L,Green
3230,0.0,DRESS,M,Green
3231,0.0,DRESS,S,Green
3232,0.0,DRESS,XL,Green
3233,0.0,DRESS,XXL,Green
3234,2.0,DRESS,L,LIGHT YELLOW
3235,1.0,DRESS,M,LIGHT YELLOW
3236,1.0,DRESS,S,LIGHT YELLOW
3237,2.0,DRESS,XL,LIGHT YELLOW
3238,1.0,DRESS,XXL,LIGHT YELLOW
3239,4.0,DRESS,L,Blue
3240,4.0,DRESS,M,Blue
3241,4.0,DRESS,S,Blue
3242,6.0,DRESS,XL,Blue
3243,3.0,DRESS,XXL,Blue
3244,3.0,KURTA,L,Mustard
3245,1.0,KURTA,M,Mustard
3246,5.0,KURTA,S,Mustard
3247,4.0,KURTA,XL,Mustard
3248,3.0,KURTA,XXL,Mustard
3249,17.0,KURTA,L,Sea Green
3250,17.0,KURTA,M,Sea Green
3251,21.0,KURTA,S,Sea Green
3252,18.0,KURTA,XL,Sea Green
3253,16.0,KURTA,XXL,Sea Green
3254,4.0,KURTA,L,Pink
3255,4.0,KURTA,M,Pink
3256,5.0,KURTA,S,Pink
3257,4.0,KURTA,XL,Pink
3258,4.0,KURTA,XXL,Pink
3259,4.0,KURTA,L,Pink
3260,4.0,KURTA,M,Pink
3261,0.0,KURTA,S,Pink
3262,7.0,KURTA,XL,Pink
3263,9.0,KURTA,XXL,Pink
3264,5.0,KURTA,L,Blue
3265,0.0,KURTA,M,Blue
3266,0.0,KURTA,S,Blue
3267,2.0,KURTA,XL,Blue
3268,1.0,KURTA,XXL,Blue
3269,56.0,SAREE,FREE,Purple
3270,30.0,SAREE,FREE,Red
3271,65.0,SAREE,FREE,Teal
3272,30.0,SAREE,FREE,Pink
3273,24.0,SAREE,FREE,Teal
3274,22.0,SAREE,FREE,Pink
3275,26.0,SAREE,FREE,Purple
3276,59.0,SAREE,FREE,Purple
3277,71.0,SAREE,FREE,Teal
3278,46.0,KURTA,L,Blue
3279,117.0,KURTA,M,Blue
3280,61.0,KURTA,S,Blue
3281,139.0,KURTA,XL,Blue
3282,23.0,KURTA,XS,Blue
3283,49.0,KURTA,XXL,Blue
3284,75.0,KURTA,XXXL,Blue
3285,24.0,KURTA,L,Multicolor
3286,21.0,KURTA,M,Multicolor
3287,8.0,KURTA,S,Multicolor
3288,8.0,KURTA,XL,Multicolor
3289,18.0,KURTA,XS,Multicolor
3290,32.0,KURTA,XXL,Multicolor
3291,4.0,KURTA,XXXL,Multicolor
3292,174.0,KURTA,L,Grey
3293,32.0,KURTA,M,Grey
3294,404.0,KURTA,S,Grey
3295,103.0,KURTA,XL,Grey
3296,262.0,KURTA,XS,Grey
3297,55.0,KURTA,XXL,Grey
3298,119.0,KURTA,XXXL,Grey
3299,874.0,KURTA,L,Black
3300,1082.0,KURTA,M,Black
3301,775.0,KURTA,S,Black
3302,844.0,KURTA,XL,Black
3303,563.0,KURTA,XS,Black
3304,448.0,KURTA,XXL,Black
3305,222.0,KURTA,XXXL,Black
3307,4.0,KURTA,L,Black
3308,10.0,KURTA,M,Black
3309,21.0,KURTA,S,Black
3310,10.0,KURTA,XL,Black
3311,34.0,KURTA,XS,Black
3312,7.0,KURTA,XXL,Black
3313,1.0,KURTA,XXXL,Black
3314,5.0,KURTA,L,Green
3315,8.0,KURTA,M,Green
3316,23.0,KURTA,S,Green
3317,0.0,KURTA,XL,Green
3318,15.0,KURTA,XS,Green
3319,4.0,KURTA,XXL,Green
3320,0.0,KURTA,XXXL,Green
3321,1.0,KURTA,L,Yellow
3322,0.0,KURTA,M,Yellow
3323,2.0,KURTA,S,Yellow
3324,0.0,KURTA,XL,Yellow
3325,2.0,KURTA,XS,Yellow
3326,2.0,KURTA,XXL,Yellow
3327,0.0,KURTA,XXXL,Yellow
3328,8.0,KURTA,L,Peach
3329,3.0,KURTA,M,Peach
3330,3.0,KURTA,S,Peach
3331,11.0,KURTA,XL,Peach
3332,6.0,KURTA,XS,Peach
3333,3.0,KURTA,XXL,Peach
3334,2.0,KURTA,XXXL,Peach
3335,2.0,KURTA,L,Teal
3336,1.0,KURTA,M,Teal
3337,1.0,KURTA,S,Teal
3338,0.0,KURTA,XL,Teal
3339,2.0,KURTA,XS,Teal
3340,2.0,KURTA,XXL,Teal
3341,1.0,KURTA,XXXL,Teal
3342,2.0,KURTA,L,Multicolor
3343,8.0,KURTA,M,Multicolor
3344,54.0,KURTA,S,Multicolor
3345,17.0,KURTA,XL,Multicolor
3346,3.0,KURTA,XS,Multicolor
3347,5.0,KURTA,XXL,Multicolor
3348,4.0,KURTA,L,Brown
3349,10.0,KURTA,M,Brown
3350,10.0,KURTA,S,Brown
3351,2.0,KURTA,XL,Brown
3352,12.0,KURTA,XS,Brown
3353,2.0,KURTA,XXL,Brown
3354,12.0,KURTA,L,Multicolor
3355,27.0,KURTA,M,Multicolor
3356,16.0,KURTA,S,Multicolor
3357,20.0,KURTA,XL,Multicolor
3358,21.0,KURTA,XS,Multicolor
3359,28.0,KURTA,XXL,Multicolor
3360,29.0,KURTA,XXXL,Multicolor
3361,0.0,KURTA,L,Teal
3362,0.0,KURTA,M,Teal
3363,46.0,KURTA,S,Teal
3364,6.0,KURTA,XL,Teal
3365,45.0,KURTA,XS,Teal
3366,11.0,KURTA,XXL,Teal
3367,4.0,KURTA,XXXL,Teal
3368,3.0,KURTA,L,Red
3369,6.0,KURTA,M,Red
3370,6.0,KURTA,S,Red
3371,2.0,KURTA,XL,Red
3372,5.0,KURTA,XS,Red
3373,3.0,KURTA,XXL,Red
3374,12.0,KURTA,XXXL,Red
3375,4.0,KURTA,L,Black
3376,62.0,KURTA,M,Black
3377,159.0,KURTA,S,Black
3378,41.0,KURTA,XL,Black
3379,20.0,KURTA,XS,Black
3380,43.0,KURTA,XXL,Black
3381,33.0,KURTA,XXXL,Black
3382,155.0,KURTA,L,Multicolor
3383,35.0,KURTA,M,Multicolor
3384,38.0,KURTA,S,Multicolor
3385,32.0,KURTA,XL,Multicolor
3386,30.0,KURTA,XS,Multicolor
3387,27.0,KURTA,XXL,Multicolor
3388,96.0,KURTA,XXXL,Multicolor
3389,8.0,KURTA,L,Teal
3390,8.0,KURTA,M,Teal
3391,76.0,KURTA,S,Teal
3392,11.0,KURTA,XL,Teal
3393,239.0,KURTA,XS,Teal
3394,8.0,KURTA,XXL,Teal
3395,13.0,KURTA,XXXL,Teal
3396,0.0,KURTA,L,Red
3397,2.0,KURTA,M,Red
3398,2.0,KURTA,S,Red
3399,0.0,KURTA,XL,Red
3400,1.0,KURTA,XS,Red
3401,0.0,KURTA,XXL,Red
3402,2.0,KURTA,XXXL,Red
3403,1.0,KURTA,L,Multicolor
3404,3.0,KURTA,M,Multicolor
3405,4.0,KURTA,S,Multicolor
3406,5.0,KURTA,XL,Multicolor
3407,6.0,KURTA,XXL,Multicolor
3408,9.0,KURTA,XL,Red
3409,6.0,KURTA,L,Multicolor
3410,6.0,KURTA,M,Multicolor
3411,10.0,KURTA,S,Multicolor
3412,6.0,KURTA,XL,Multicolor
3413,8.0,KURTA,XS,Multicolor
3414,7.0,KURTA,XXL,Multicolor
3415,8.0,KURTA,XXXL,Multicolor
3416,4.0,KURTA,L,Pink
3417,3.0,KURTA,M,Pink
3418,4.0,KURTA,S,Pink
3419,2.0,KURTA,XL,Pink
3420,1.0,KURTA,XS,Pink
3421,9.0,KURTA,XXL,Pink
3422,5.0,KURTA,XXXL,Pink
3423,0.0,KURTA,L,Blue
3424,3.0,KURTA,M,Blue
3425,2.0,KURTA,S,Blue
3426,1.0,KURTA,XL,Blue
3427,1.0,KURTA,XS,Blue
3428,2.0,KURTA,XXL,Blue
3429,3.0,KURTA,XXXL,Blue
3430,1.0,KURTA,L,Sea Green
3431,5.0,KURTA,M,Sea Green
3432,37.0,KURTA,S,Sea Green
3433,4.0,KURTA,XL,Sea Green
3434,150.0,KURTA,XS,Sea Green
3435,3.0,KURTA,XXL,Sea Green
3436,2.0,KURTA,XXXL,Sea Green
3437,54.0,KURTA,L,Black
3438,83.0,KURTA,M,Black
3439,49.0,KURTA,S,Black
3440,56.0,KURTA,XL,Black
3441,13.0,KURTA,XS,Black
3442,29.0,KURTA,XXL,Black
3443,3.0,KURTA,XXXL,Black
3444,5.0,KURTA,L,White
3445,5.0,KURTA,M,White
3446,92.0,KURTA,S,White
3447,4.0,KURTA,XL,White
3448,29.0,KURTA,XS,White
3449,1.0,KURTA,XXL,White
3450,1.0,KURTA,XXXL,White
3452,21.0,KURTA,L,Pink
3453,59.0,KURTA,M,Pink
3454,35.0,KURTA,S,Pink
3455,157.0,KURTA,XL,Pink
3456,6.0,KURTA,XS,Pink
3457,55.0,KURTA,XXL,Pink
3458,122.0,KURTA,XXXL,Pink
3459,1.0,KURTA,L,Light Green
3460,0.0,KURTA,M,Light Green
3461,2.0,KURTA,S,Light Green
3462,3.0,KURTA,XL,Light Green
3463,8.0,KURTA,XS,Light Green
3464,7.0,KURTA,XXL,Light Green
3465,2.0,KURTA,XXXL,Light Green
3466,2.0,KURTA,L,Peach
3467,3.0,KURTA,M,Peach
3468,1.0,KURTA,S,Peach
3469,2.0,KURTA,XL,Peach
3470,2.0,KURTA,XS,Peach
3471,2.0,KURTA,XXL,Peach
3472,3.0,KURTA,XXXL,Peach
3473,1.0,KURTA,M,Black
3474,4.0,KURTA,S,Black
3475,0.0,KURTA,XXL,Black
3476,12.0,KURTA,L,Purple
3477,8.0,KURTA,M,Purple
3478,5.0,KURTA,S,Purple
3479,13.0,KURTA,XL,Purple
3480,26.0,KURTA,XS,Purple
3481,16.0,KURTA,XXL,Purple
3482,1.0,KURTA,XXXL,Purple
3483,2.0,KURTA,L,Black
3484,19.0,KURTA,M,Black
3485,5.0,KURTA,S,Black
3486,20.0,KURTA,XL,Black
3487,60.0,KURTA,XS,Black
3488,6.0,KURTA,XXL,Black
3490,414.0,KURTA,L,Beige
3491,478.0,KURTA,M,Beige
3492,193.0,KURTA,S,Beige
3493,333.0,KURTA,XL,Beige
3494,173.0,KURTA,XS,Beige
3495,949.0,KURTA,XXL,Beige
3496,0.0,KURTA,XXXL,Beige
3497,35.0,KURTA,L,Yellow
3498,25.0,KURTA,M,Yellow
3499,28.0,KURTA,S,Yellow
3500,22.0,KURTA,XL,Yellow
3501,25.0,KURTA,XXL,Yellow
3502,6.0,KURTA,L,Mustard
3503,44.0,KURTA,M,Mustard
3504,62.0,KURTA,S,Mustard
3505,24.0,KURTA,XL,Mustard
3506,60.0,KURTA,XS,Mustard
3507,19.0,KURTA,XXL,Mustard
3508,10.0,KURTA,XXXL,Mustard
3509,3.0,KURTA,L,Yellow
3510,8.0,KURTA,M,Yellow
3511,8.0,KURTA,S,Yellow
3512,6.0,KURTA,XL,Yellow
3513,9.0,KURTA,XS,Yellow
3514,3.0,KURTA,XXL,Yellow
3515,4.0,KURTA,XXXL,Yellow
3516,284.0,KURTA,L,Light Brown
3517,186.0,KURTA,M,Light Brown
3518,12.0,KURTA,S,Light Brown
3519,284.0,KURTA,XL,Light Brown
3520,173.0,KURTA,XS,Light Brown
3521,126.0,KURTA,XXL,Light Brown
3522,0.0,KURTA,XXXL,Light Brown
3523,3.0,KURTA,L,Grey
3524,1.0,KURTA,M,Grey
3525,2.0,KURTA,S,Grey
3526,2.0,KURTA,XL,Grey
3527,3.0,KURTA,XXL,Grey
3528,7.0,KURTA,L,Maroon
3529,48.0,KURTA,M,Maroon
3530,33.0,KURTA,S,Maroon
3531,5.0,KURTA,XL,Maroon
3532,25.0,KURTA,XS,Maroon
3533,23.0,KURTA,XXL,Maroon
3534,3.0,KURTA,XXXL,Maroon
3535,3.0,KURTA,L,Grey
3536,7.0,KURTA,M,Grey
3537,3.0,KURTA,S,Grey
3538,2.0,KURTA,XL,Grey
3539,6.0,KURTA,XS,Grey
3540,5.0,KURTA,XXL,Grey
3541,0.0,KURTA,XXXL,Grey
3542,8.0,KURTA,L,Turquoise Blue
3543,2.0,KURTA,M,Turquoise Blue
3544,13.0,KURTA,S,Turquoise Blue
3545,7.0,KURTA,XL,Turquoise Blue
3547,3.0,KURTA,XXL,Turquoise Blue
3550,45.0,KURTA,L,Black
3551,35.0,KURTA,M,Black
3552,39.0,KURTA,S,Black
3553,9.0,KURTA,XL,Black
3554,4.0,KURTA,XXL,Black
3555,20.0,KURTA,L,White
3556,12.0,KURTA,M,White
3557,53.0,KURTA,S,White
3558,30.0,KURTA,XL,White
3559,26.0,KURTA,XS,White
3560,37.0,KURTA,XXL,White
3561,38.0,KURTA,XXXL,White
3562,0.0,KURTA,L,Light Blue
3563,1.0,KURTA,M,Light Blue
3564,3.0,KURTA,S,Light Blue
3565,0.0,KURTA,XL,Light Blue
3566,4.0,KURTA,XS,Light Blue
3567,0.0,KURTA,XXL,Light Blue
3568,4.0,KURTA,XXXL,Light Blue
3569,1.0,KURTA,L,Pink
3570,2.0,KURTA,M,Pink
3571,2.0,KURTA,S,Pink
3572,3.0,KURTA,XL,Pink
3573,1.0,KURTA,XXL,Pink
3574,46.0,KURTA,L,Blue
3575,69.0,KURTA,M,Blue
3576,90.0,KURTA,S,Blue
3577,70.0,KURTA,XL,Blue
3578,56.0,KURTA,XXL,Blue
3579,5.0,KURTA,L,Pink
3580,11.0,KURTA,M,Pink
3581,8.0,KURTA,S,Pink
3582,11.0,KURTA,XL,Pink
3583,10.0,KURTA,XS,Pink
3584,5.0,KURTA,XXL,Pink
3585,10.0,KURTA,XXXL,Pink
3586,21.0,KURTA,L,Black
3587,23.0,KURTA,M,Black
3588,22.0,KURTA,S,Black
3589,21.0,KURTA,XL,Black
3590,19.0,KURTA,XXL,Black
3591,21.0,KURTA,L,Maroon
3592,25.0,KURTA,M,Maroon
3593,16.0,KURTA,S,Maroon
3594,11.0,KURTA,XL,Maroon
3595,66.0,KURTA,XS,Maroon
3596,8.0,KURTA,XXL,Maroon
3597,6.0,KURTA,XXXL,Maroon
3598,187.0,KURTA,L,Blue
3599,90.0,KURTA,M,Blue
3600,62.0,KURTA,S,Blue
3601,87.0,KURTA,XL,Blue
3602,63.0,KURTA,XS,Blue
3603,112.0,KURTA,XXL,Blue
3604,103.0,KURTA,XXXL,Blue
3605,8.0,KURTA,L,Magenta
3606,9.0,KURTA,M,Magenta
3607,13.0,KURTA,S,Magenta
3608,12.0,KURTA,XL,Magenta
3609,9.0,KURTA,XXL,Magenta
3610,26.0,KURTA,L,Peach
3611,41.0,KURTA,M,Peach
3612,15.0,KURTA,S,Peach
3613,147.0,KURTA,XL,Peach
3614,5.0,KURTA,XS,Peach
3615,38.0,KURTA,XXL,Peach
3616,50.0,KURTA,XXXL,Peach
3617,1.0,KURTA,L,Peach
3618,8.0,KURTA,L,Light Green
3619,6.0,KURTA,M,Light Green
3620,24.0,KURTA,S,Light Green
3621,4.0,KURTA,XL,Light Green
3622,3.0,KURTA,XXL,Light Green
3623,45.0,KURTA,L,Maroon
3624,31.0,KURTA,M,Maroon
3625,38.0,KURTA,S,Maroon
3626,29.0,KURTA,XL,Maroon
3627,44.0,KURTA,XS,Maroon
3628,4.0,KURTA,XXL,Maroon
3629,11.0,KURTA,XXXL,Maroon
3630,4.0,KURTA,L,Maroon
3631,14.0,KURTA,M,Maroon
3632,6.0,KURTA,S,Maroon
3633,15.0,KURTA,XL,Maroon
3634,26.0,KURTA,XS,Maroon
3635,2.0,KURTA,XXL,Maroon
3636,3.0,KURTA,XXXL,Maroon
3637,2.0,KURTA,L,Peach
3638,2.0,KURTA,M,Peach
3639,3.0,KURTA,S,Peach
3640,1.0,KURTA,XL,Peach
3641,3.0,KURTA,XS,Peach
3642,3.0,KURTA,XXL,Peach
3643,4.0,KURTA,XXXL,Peach
3644,4.0,KURTA,L,Peach
3645,3.0,KURTA,M,Peach
3646,7.0,KURTA,S,Peach
3647,4.0,KURTA,XL,Peach
3648,5.0,KURTA,XXL,Peach
3649,13.0,KURTA,L,Pink
3650,16.0,KURTA,M,Pink
3651,30.0,KURTA,S,Pink
3652,19.0,KURTA,XL,Pink
3653,8.0,KURTA,XS,Pink
3654,16.0,KURTA,XXL,Pink
3655,35.0,KURTA,XXXL,Pink
3656,151.0,KURTA,L,Light Green
3657,122.0,KURTA,M,Light Green
3658,19.0,KURTA,S,Light Green
3659,81.0,KURTA,XL,Light Green
3660,8.0,KURTA,XS,Light Green
3661,131.0,KURTA,XXL,Light Green
3662,140.0,KURTA,XXXL,Light Green
3663,5.0,KURTA,L,Yellow
3664,4.0,KURTA,M,Yellow
3665,1.0,KURTA,S,Yellow
3666,7.0,KURTA,XL,Yellow
3667,33.0,KURTA,XS,Yellow
3668,5.0,KURTA,XXL,Yellow
3669,5.0,KURTA,XXXL,Yellow
3670,2.0,KURTA,L,Peach
3671,2.0,KURTA,M,Peach
3672,4.0,KURTA,S,Peach
3673,3.0,KURTA,XL,Peach
3674,3.0,KURTA,XS,Peach
3675,0.0,KURTA,XXL,Peach
3676,2.0,KURTA,XXXL,Peach
3677,29.0,KURTA,L,Black
3678,51.0,KURTA,M,Black
3679,57.0,KURTA,S,Black
3680,20.0,KURTA,XL,Black
3681,16.0,KURTA,XS,Black
3682,66.0,KURTA,XXL,Black
3683,9.0,KURTA,XXXL,Black
3684,3.0,KURTA,L,Teal
3685,1.0,KURTA,M,Teal
3686,3.0,KURTA,S,Teal
3687,2.0,KURTA,XL,Teal
3688,3.0,KURTA,XS,Teal
3689,7.0,KURTA,XXL,Teal
3690,2.0,KURTA,XXXL,Teal
3691,1.0,KURTA,S,Peach
3692,6.0,KURTA,L,Black
3693,12.0,KURTA,M,Black
3694,37.0,KURTA,S,Black
3695,6.0,KURTA,XL,Black
3696,4.0,KURTA,XXL,Black
3697,2.0,KURTA,L,Sky Blue
3698,5.0,KURTA,M,Sky Blue
3699,14.0,KURTA,S,Sky Blue
3700,3.0,KURTA,XL,Sky Blue
3701,9.0,KURTA,XS,Sky Blue
3702,2.0,KURTA,XXL,Sky Blue
3703,2.0,KURTA,XXXL,Sky Blue
3704,2.0,KURTA,L,Peach
3705,3.0,KURTA,M,Peach
3706,3.0,KURTA,S,Peach
3707,2.0,KURTA,XL,Peach
3708,2.0,KURTA,XXL,Peach
3709,2.0,KURTA,L,Grey
3710,13.0,KURTA,M,Grey
3711,13.0,KURTA,S,Grey
3712,5.0,KURTA,XL,Grey
3713,9.0,KURTA,XXL,Grey
3714,10.0,KURTA,L,Pink
3715,63.0,KURTA,M,Pink
3716,13.0,KURTA,S,Pink
3717,44.0,KURTA,XL,Pink
3718,25.0,KURTA,XS,Pink
3719,43.0,KURTA,XXL,Pink
3720,61.0,KURTA,XXXL,Pink
3721,18.0,KURTA,L,Navy Blue
3722,17.0,KURTA,M,Navy Blue
3723,19.0,KURTA,S,Navy Blue
3724,0.0,KURTA,XS,Navy Blue
3725,0.0,KURTA,XXL,Navy Blue
3726,56.0,KURTA,L,Mustard
3727,60.0,KURTA,M,Mustard
3728,63.0,KURTA,S,Mustard
3729,52.0,KURTA,XL,Mustard
3730,51.0,KURTA,XXL,Mustard
3731,44.0,KURTA,L,Cream
3732,54.0,KURTA,M,Cream
3733,56.0,KURTA,S,Cream
3734,47.0,KURTA,XL,Cream
3735,48.0,KURTA,XXL,Cream
3736,49.0,KURTA,L,Yellow
3737,50.0,KURTA,M,Yellow
3738,82.0,KURTA,S,Yellow
3739,49.0,KURTA,XL,Yellow
3740,48.0,KURTA,XXL,Yellow
3741,22.0,KURTA,L,Yellow
3742,26.0,KURTA,M,Yellow
3743,26.0,KURTA,S,Yellow
3744,28.0,KURTA,XL,Yellow
3745,29.0,KURTA,XXL,Yellow
3746,7.0,KURTA,L,Grey
3747,7.0,KURTA,M,Grey
3748,4.0,KURTA,S,Grey
3749,4.0,KURTA,XL,Grey
3750,2.0,KURTA,XS,Grey
3751,3.0,KURTA,XXL,Grey
3752,1.0,KURTA,XXXL,Grey
3753,1.0,KURTA,XL,Mustard
3754,158.0,KURTA,L,Dark Blue
3755,130.0,KURTA,M,Dark Blue
3756,23.0,KURTA,S,Dark Blue
3757,22.0,KURTA,XL,Dark Blue
3758,11.0,KURTA,XS,Dark Blue
3759,158.0,KURTA,XXL,Dark Blue
3760,10.0,KURTA,XXXL,Dark Blue
3761,158.0,KURTA,L,Light Green
3762,306.0,KURTA,M,Light Green
3763,150.0,KURTA,S,Light Green
3764,170.0,KURTA,XL,Light Green
3765,169.0,KURTA,XS,Light Green
3766,135.0,KURTA,XXL,Light Green
3767,156.0,KURTA,XXXL,Light Green
3768,15.0,KURTA,L,Mustard
3769,6.0,KURTA,M,Mustard
3770,10.0,KURTA,S,Mustard
3771,10.0,KURTA,XL,Mustard
3772,14.0,KURTA,XS,Mustard
3773,4.0,KURTA,XXL,Mustard
3774,12.0,KURTA,XXXL,Mustard
3775,246.0,KURTA,L,Peach
3776,168.0,KURTA,M,Peach
3777,181.0,KURTA,S,Peach
3778,243.0,KURTA,XL,Peach
